102;0;3554.00;10.57;1872.00;0.00;1.24
103;0;3960.00;10.90;800.00;0.00;1.16
104;0;3117.00;10.50;1478.00;0.00;1.24
105;0;2483.00;11.27;1562.00;0.00;1.32
106;0;3660.00;13.20;749.00;0.00;1.32
107;0;3189.00;12.52;1281.00;0.00;1.28
108;0;2818.00;10.85;1703.00;0.00;1.16
109;0;3666.00;11.47;1443.00;0.00;1.28
110;0;4167.00;10.80;1405.00;0.00;1.24
111;0;3238.00;11.65;1576.00;0.00;1.04
112;0;1481.00;10.70;605.00;0.00;1.08
113;0;1870.00;12.40;922.00;0.00;1.00
114;0;3283.00;12.65;1370.00;0.00;1.16
115;0;1289.00;9.90;851.00;0.00;1.00
116;0;3892.00;11.75;982.00;0.00;1.32
117;0;3287.00;12.10;1610.00;0.00;1.20
118;0;1507.00;10.62;972.00;0.00;1.24
119;0;1882.00;10.70;1481.00;0.00;1.20
120;0;3572.00;10.60;1429.00;0.00;1.28
121;0;3740.00;11.00;1393.00;0.00;1.12
122;0;2539.00;9.92;1320.00;0.00;1.08
123;0;3368.00;11.10;1187.00;0.00;1.28
124;0;2786.00;13.07;1309.00;0.00;1.24
125;0;2864.00;10.60;1575.00;0.00;1.08
126;0;2191.00;10.10;917.00;0.00;0.92
127;0;3883.00;10.60;539.00;0.00;1.12
128;0;4030.00;10.20;584.00;0.00;1.28
129;0;1939.00;10.70;1244.00;0.00;0.84
130;0;4123.00;12.27;1347.00;0.00;1.08
131;0;2881.00;12.02;1679.00;0.00;1.28
132;0;2747.00;12.15;1258.00;0.00;1.12
133;0;3858.00;10.50;1685.00;0.00;1.24
134;0;2972.00;11.85;1286.00;0.00;1.24
135;0;1511.00;12.10;748.00;0.00;1.20
136;0;1639.00;11.40;580.00;0.00;1.20
137;0;3831.00;11.52;1160.00;0.00;1.16
138;0;3383.00;12.07;1247.00;0.00;1.24
139;0;3559.00;10.52;1758.00;0.00;1.20
140;0;2542.00;12.00;799.00;0.00;1.20
141;0;3282.00;9.80;693.00;0.00;0.68
142;0;2162.00;10.40;1677.00;0.00;0.72
143;0;3581.00;10.30;1374.00;0.00;1.28
144;0;3567.00;11.00;1168.00;0.00;1.20
145;0;2665.00;11.75;1315.00;0.00;0.96
146;0;3435.00;9.82;1620.00;0.00;1.08
147;0;3376.00;10.67;1336.00;0.00;1.00
148;0;2243.00;10.20;1209.00;0.00;1.24
149;0;1770.00;10.82;772.00;0.00;1.12
150;0;3813.00;10.00;911.00;0.00;1.12
151;0;1940.00;11.50;1360.00;0.00;1.12
152;0;2067.00;12.80;1136.00;0.00;1.20
153;0;2437.00;12.10;1529.00;0.00;1.08
154;0;3933.00;10.05;1337.00;0.00;0.84
155;0;2466.00;11.20;1497.00;0.00;1.08
156;0;2889.00;10.17;1225.00;0.00;1.16
157;0;2595.00;9.90;868.00;0.00;1.04
158;0;4186.00;11.35;1145.00;0.00;1.24
159;0;2542.00;10.90;750.00;0.00;1.08
160;0;4144.00;10.40;680.00;0.00;1.12
161;0;1846.00;10.67;1179.00;0.00;1.24
162;0;2133.00;9.90;657.00;0.00;1.12
163;0;3259.00;9.70;1197.00;0.00;1.16
164;0;2646.00;11.70;1208.00;0.00;1.24
165;0;2035.00;12.62;1033.00;0.00;1.20
166;0;3625.00;10.42;1099.00;0.00;1.16
167;0;3331.00;10.00;996.00;0.00;1.44
168;0;3303.00;12.40;1332.00;0.00;1.04
169;0;3632.00;11.90;1585.00;0.00;1.08
170;0;3494.00;12.25;859.00;0.00;1.04
171;0;2212.00;10.92;1046.00;0.00;1.12
172;0;2712.00;11.12;1583.00;0.00;1.20
173;0;2723.00;11.40;1023.00;0.00;1.16
174;0;2680.00;10.45;1624.00;0.00;1.00
175;0;3038.00;12.30;1276.00;0.00;1.20
176;0;3718.00;11.20;430.00;0.00;1.08
177;0;2847.00;11.10;945.00;0.00;1.04
178;0;2377.00;11.00;1240.00;0.00;1.20
179;0;2813.00;12.10;751.00;0.00;1.20
180;0;1870.00;10.00;1100.00;0.00;0.96
181;0;2641.00;10.92;900.00;0.00;1.00
182;0;3983.00;10.60;1160.00;0.00;1.12
183;0;3498.00;11.90;620.00;0.00;1.20
184;0;1825.00;10.52;1274.00;0.00;1.36
185;0;2403.00;10.42;919.00;0.00;1.08
186;0;3295.00;10.15;1053.00;0.00;1.04
187;0;1535.00;10.52;1149.00;0.00;1.12
188;0;3489.00;12.07;944.00;0.00;1.24
189;0;3434.00;11.45;1290.00;0.00;1.20
190;0;3737.00;9.92;1533.00;0.00;1.12
191;0;2966.00;11.85;1140.00;0.00;1.16
192;0;3292.00;10.00;1689.00;0.00;1.00
193;0;3682.00;11.62;838.00;0.00;1.16
194;0;2171.00;11.22;717.00;0.00;1.20
195;0;2113.00;10.87;1238.00;0.00;1.20
196;0;3820.00;10.27;1711.00;0.00;1.36
197;0;3564.00;10.70;318.00;0.00;1.08
198;0;4078.00;10.95;1256.00;0.00;1.28
199;0;2041.00;10.70;1230.00;0.00;1.16
200;0;2647.00;11.40;1027.00;0.00;1.04
201;0;3672.00;10.45;1126.00;0.00;1.36
202;0;3520.00;10.45;1377.00;0.00;1.08
203;0;2532.00;10.90;1701.00;0.00;1.24
204;0;4232.00;9.90;831.00;0.00;0.92
205;0;2839.00;10.45;1174.00;0.00;1.16
206;0;2483.00;12.75;1340.00;0.00;1.32
207;0;1888.00;11.20;1224.00;0.00;1.04
208;0;3631.00;10.20;503.00;0.00;1.24
209;0;1455.00;11.05;744.00;0.00;1.20
210;0;2867.00;12.10;1444.00;0.00;1.16
211;0;3544.00;11.55;1334.00;0.00;1.12
212;0;2366.00;10.55;1687.00;0.00;1.08
213;0;3465.00;11.25;1026.00;0.00;1.20
214;0;2418.00;11.50;1482.00;0.00;1.16
215;0;1538.00;11.02;554.00;0.00;1.12
216;0;2384.00;11.55;1648.00;0.00;1.16
217;0;3169.00;11.25;1581.00;0.00;1.20
218;0;1645.00;11.07;525.00;0.00;1.28
219;0;3968.00;11.30;1215.00;0.00;1.16
220;0;1610.00;11.35;1130.00;0.00;0.96
221;0;3404.00;10.75;934.00;0.00;1.16
222;0;3546.00;11.67;961.00;0.00;1.20
223;0;3664.00;10.22;1797.00;0.00;0.96
224;0;2986.00;11.50;1708.00;0.00;1.20
225;0;3433.00;11.60;1132.00;0.00;1.20
226;0;3474.00;11.32;1689.00;0.00;1.12
227;0;1447.00;10.30;980.00;0.00;1.00
228;0;3472.00;11.32;695.00;0.00;1.08
229;0;1459.00;9.90;1035.00;0.00;1.24
230;0;3430.00;10.60;614.00;0.00;1.36
231;0;1680.00;10.20;1408.00;0.00;1.12
232;0;1675.00;10.67;976.00;0.00;1.20
233;0;1670.00;10.27;752.00;0.00;1.24
234;0;2123.00;10.07;1561.00;0.00;1.24
235;0;2027.00;9.85;1453.00;0.00;1.44
236;0;1679.00;9.80;449.00;0.00;1.24
237;0;2192.00;10.40;1694.00;0.00;1.00
238;0;2203.00;11.35;669.00;0.00;1.40
239;0;3278.00;10.95;1455.00;0.00;1.00
240;0;3403.00;10.45;1656.00;0.00;1.16
241;0;2663.00;12.32;1271.00;0.00;1.36
242;0;1975.00;10.30;1483.00;0.00;1.24
243;0;1824.00;10.60;374.00;0.00;1.04
244;0;2261.00;9.95;580.00;0.00;1.12
245;0;1574.00;11.27;1082.00;0.00;1.08
246;0;3562.00;10.47;240.00;0.00;0.68
247;0;2512.00;10.40;883.00;0.00;1.12
248;0;3043.00;10.27;1187.00;0.00;1.32
249;0;2022.00;10.77;1386.00;0.00;1.20
250;0;3124.00;10.75;1549.00;0.00;1.48
251;0;2111.00;10.32;879.00;0.00;1.08
252;0;3139.00;10.37;1368.00;0.00;1.12
253;0;3516.00;10.70;1464.00;0.00;1.16
254;0;2909.00;10.82;1318.00;0.00;1.04
255;0;1929.00;10.90;1157.00;0.00;1.08
256;0;3245.00;10.37;77.00;0.00;1.12
257;0;2594.00;12.65;1543.00;0.00;1.12
258;0;2043.00;12.27;637.00;0.00;1.12
259;0;3996.00;11.90;1298.00;0.00;1.12
260;0;2564.00;10.95;981.00;0.00;1.04
261;0;3331.00;10.77;1418.00;0.00;1.16
262;0;4016.00;9.90;1473.00;0.00;1.04
263;0;2760.00;10.85;719.00;0.00;1.08
264;0;2158.00;10.60;1052.00;0.00;1.00
265;0;2125.00;10.67;745.00;0.00;1.20
266;0;3819.00;9.77;982.00;0.00;1.32
267;0;4020.00;11.50;731.00;0.00;1.20
268;0;3407.00;12.40;1488.00;0.00;1.12
269;0;1902.00;10.47;403.00;0.00;0.96
270;0;3165.00;12.25;1634.00;0.00;1.36
271;0;2264.00;10.17;1535.00;0.00;1.08
272;0;3526.00;11.10;1705.00;0.00;1.20
273;0;1702.00;12.35;606.00;0.00;1.24
274;0;2614.00;11.20;1256.00;0.00;1.44
275;0;2644.00;12.25;1112.00;0.00;1.08
276;0;2339.00;11.20;1411.00;0.00;1.20
277;0;2568.00;9.87;1363.00;0.00;1.16
278;0;1662.00;12.15;920.00;0.00;1.16
279;0;3130.00;11.42;1668.00;0.00;1.16
280;0;3402.00;11.22;1702.00;0.00;1.24
281;0;3469.00;10.50;1448.00;0.00;1.20
282;0;1938.00;9.80;1007.00;0.00;1.28
283;0;1747.00;10.37;1115.00;0.00;1.20
284;0;2311.00;11.20;932.00;0.00;1.04
285;0;2279.00;11.22;1416.00;0.00;1.36
286;0;4276.00;10.30;1252.00;0.00;1.36
287;0;2370.00;10.30;1746.00;0.00;1.32
288;0;3965.00;10.95;991.00;0.00;1.24
289;0;1556.00;9.90;1312.00;0.00;0.96
290;0;3215.00;9.90;1393.00;0.00;1.32
291;0;2119.00;11.27;1381.00;0.00;1.28
292;0;3932.00;11.80;1134.00;0.00;1.16
293;0;3285.00;10.10;843.00;0.00;0.96
294;0;1616.00;10.35;1351.00;0.00;1.16
295;0;2913.00;10.42;1278.00;0.00;1.08
296;0;3247.00;10.20;149.00;0.00;1.24
297;0;2722.00;10.60;963.00;0.00;1.24
298;0;2201.00;11.40;988.00;0.00;1.12
299;0;2421.00;9.95;959.00;0.00;1.00
300;0;3423.00;11.72;1056.00;0.00;1.24
301;0;1538.00;10.40;387.00;0.00;1.20
302;0;2253.00;10.10;1457.00;0.00;1.04
303;0;2038.00;10.20;516.00;0.00;0.80
304;0;3794.00;10.90;552.00;0.00;1.04
305;0;4124.00;10.60;1038.00;0.00;1.00
306;0;1924.00;12.07;879.00;0.00;0.92
307;0;3371.00;12.65;770.00;0.00;1.00
308;0;3854.00;12.32;829.00;0.00;1.40
309;0;3958.00;10.42;510.00;0.00;1.08
310;0;3566.00;11.80;644.00;0.00;1.00
311;0;2274.00;10.40;693.00;0.00;1.08
312;0;3526.00;10.42;1571.00;0.00;1.28
313;0;2223.00;9.82;789.00;0.00;0.96
314;0;2227.00;11.00;1616.00;0.00;1.12
315;0;3956.00;11.20;748.00;0.00;1.16
316;0;2305.00;10.40;984.00;0.00;1.28
317;0;1749.00;11.90;502.00;0.00;1.16
318;0;3610.00;11.02;318.00;0.00;1.04
319;0;2488.00;10.82;1423.00;0.00;1.24
320;0;3736.00;10.95;1185.00;0.00;1.00
321;0;2845.00;11.45;1374.00;0.00;1.08
322;0;1757.00;10.40;953.00;0.00;1.08
323;0;1882.00;11.57;1365.00;0.00;1.20
324;0;4231.00;10.52;910.00;0.00;1.16
325;0;4229.00;9.90;1002.00;0.00;1.04
326;0;4032.00;11.00;930.00;0.00;1.04
327;0;3856.00;11.42;718.00;0.00;1.12
328;0;3761.00;10.60;674.00;0.00;1.08
329;0;1579.00;12.07;736.00;0.00;1.08
330;0;3636.00;11.20;1670.00;0.00;1.12
331;0;1557.00;10.25;604.00;0.00;1.24
332;0;3075.00;10.20;1650.00;0.00;1.24
333;0;2857.00;11.70;773.00;0.00;1.36
334;0;3664.00;11.55;577.00;0.00;1.08
335;0;2510.00;10.80;980.00;0.00;1.32
336;0;2088.00;10.95;1455.00;0.00;1.12
337;0;3807.00;9.92;1544.00;0.00;0.84
338;0;2103.00;11.22;1171.00;0.00;1.20
339;0;2623.00;11.90;1367.00;0.00;1.04
340;0;4073.00;10.50;1148.00;0.00;1.00
341;0;3903.00;9.75;722.00;0.00;1.20
342;0;2866.00;10.97;714.00;0.00;1.28
343;0;4128.00;10.75;922.00;0.00;1.24
344;0;4322.00;10.00;1146.00;0.00;0.80
345;0;3811.00;11.65;1622.00;0.00;1.20
346;0;3696.00;11.92;720.00;0.00;1.08
347;0;4061.00;10.45;977.00;0.00;1.04
348;0;2909.00;11.17;819.00;0.00;1.08
349;0;3708.00;11.90;1623.00;0.00;1.12
350;0;2855.00;11.32;1013.00;0.00;1.00
351;0;2524.00;11.60;927.00;0.00;1.24
352;0;1545.00;11.40;928.00;0.00;1.28
353;0;3166.00;11.60;1720.00;0.00;1.04
354;0;2843.00;11.70;868.00;0.00;1.16
355;0;2375.00;11.00;1115.00;0.00;1.16
356;0;4128.00;10.95;1420.00;0.00;1.04
357;0;4280.00;11.02;1092.00;0.00;1.16
358;0;3249.00;10.00;1070.00;0.00;0.84
359;0;2154.00;10.30;1150.00;0.00;1.20
360;0;3595.00;10.72;987.00;0.00;1.24
361;0;3496.00;12.02;1339.00;0.00;1.20
362;0;1798.00;12.00;669.00;0.00;1.20
363;0;4063.00;10.57;1207.00;0.00;1.20
364;0;3495.00;11.15;807.00;0.00;1.04
365;0;3537.00;10.85;1257.00;0.00;1.12
366;0;3699.00;10.70;1515.00;0.00;1.16
367;0;2584.00;10.95;1074.00;0.00;1.12
368;0;3294.00;10.05;642.00;0.00;1.12
369;0;3483.00;11.80;1199.00;0.00;1.16
370;0;3640.00;11.07;1727.00;0.00;1.12
371;0;1723.00;10.35;358.00;0.00;0.88
372;0;3294.00;10.00;1771.00;0.00;0.84
373;0;3749.00;12.30;573.00;0.00;1.12
374;0;3442.00;11.65;1240.00;0.00;1.20
375;0;1442.00;10.90;575.00;0.00;1.16
376;0;2865.00;10.97;821.00;0.00;0.92
377;0;3998.00;11.72;900.00;0.00;1.24
378;0;3362.00;10.90;700.00;0.00;1.20
379;0;1779.00;11.10;724.00;0.00;1.24
380;0;1792.00;10.92;1469.00;0.00;1.08
381;0;3018.00;10.50;1321.00;0.00;1.12
382;0;2572.00;10.27;1802.00;0.00;0.72
383;0;1436.00;11.50;842.00;0.00;1.12
384;0;2271.00;10.30;851.00;0.00;1.36
385;0;3942.00;11.57;841.00;0.00;1.00
386;0;1996.00;12.27;801.00;0.00;1.36
387;0;4236.00;10.80;1144.00;0.00;0.96
388;0;4079.00;11.20;1324.00;0.00;1.20
389;0;2155.00;10.90;1351.00;0.00;1.12
390;0;3340.00;10.20;104.00;0.00;1.08
391;0;1864.00;9.80;1034.00;0.00;1.04
392;0;2704.00;12.20;1201.00;0.00;1.12
393;0;2616.00;11.55;1463.00;0.00;1.08
394;0;2160.00;10.05;597.00;0.00;0.80
395;0;1476.00;10.00;659.00;0.00;1.28
396;0;4113.00;11.32;1291.00;0.00;1.20
397;0;1903.00;10.62;448.00;0.00;1.20
398;0;2252.00;11.00;1009.00;0.00;1.24
399;0;2642.00;10.45;813.00;0.00;1.32
400;0;4012.00;9.90;1411.00;0.00;0.84
401;0;3036.00;10.57;1810.00;0.00;1.12
402;0;3642.00;10.37;1850.00;0.00;1.16
403;0;2207.00;10.70;1160.00;0.00;1.12
404;0;3344.00;9.77;1650.00;0.00;1.16
405;0;3666.00;12.00;383.00;0.00;1.24
406;0;3463.00;10.50;1405.00;0.00;1.12
407;0;3690.00;11.80;1386.00;0.00;1.20
408;0;4112.00;10.40;1492.00;0.00;0.96
409;0;3079.00;11.20;1520.00;0.00;1.36
410;0;3641.00;10.32;421.00;0.00;1.32
411;0;3081.00;10.67;1454.00;0.00;1.24
412;0;4029.00;9.80;1528.00;0.00;1.12
413;0;2905.00;12.20;1478.00;0.00;1.28
414;0;1480.00;10.25;930.00;0.00;1.36
415;0;1598.00;12.05;505.00;0.00;1.00
416;0;3611.00;10.25;635.00;0.00;1.12
417;0;3709.00;10.05;1319.00;0.00;0.72
418;0;2639.00;12.50;1524.00;0.00;1.24
419;0;2469.00;11.37;964.00;0.00;1.12
420;0;3376.00;9.95;77.00;0.00;0.72
421;0;1826.00;12.25;777.00;0.00;1.08
422;0;2488.00;11.00;1720.00;0.00;1.12
423;0;4225.00;10.80;1266.00;0.00;1.32
424;0;4225.00;11.20;1334.00;0.00;1.40
425;0;1417.00;10.00;925.00;0.00;1.16
426;0;2048.00;10.50;1329.00;0.00;1.12
427;0;3504.00;10.32;331.00;0.00;1.00
428;0;2479.00;11.80;802.00;0.00;1.04
429;0;2271.00;10.70;1638.00;0.00;1.28
430;0;1840.00;11.62;860.00;0.00;1.16
431;0;2605.00;10.50;763.00;0.00;1.04
432;0;2420.00;11.40;864.00;0.00;1.20
433;0;3735.00;10.50;1753.00;0.00;1.16
434;0;2201.00;10.00;824.00;0.00;0.96
435;0;4130.00;11.25;792.00;0.00;1.12
436;0;3346.00;11.32;1144.00;0.00;1.36
437;0;1778.00;10.62;994.00;0.00;1.20
438;0;3006.00;10.10;1580.00;0.00;1.04
439;0;4058.00;10.00;1489.00;0.00;1.16
440;0;3882.00;11.15;1196.00;0.00;1.12
441;0;4024.00;11.02;1246.00;0.00;1.24
442;0;2570.00;9.95;1746.00;0.00;1.08
443;0;2410.00;10.50;1695.00;0.00;1.08
444;0;1956.00;11.55;1051.00;0.00;1.16
445;0;3695.00;12.80;896.00;0.00;1.40
446;0;3958.00;9.90;1055.00;0.00;1.20
447;0;3727.00;10.55;1043.00;0.00;1.28
448;0;2598.00;10.50;940.00;0.00;1.16
449;0;1611.00;10.90;415.00;0.00;1.00
450;0;1531.00;10.35;826.00;0.00;1.08
451;0;4015.00;10.70;812.00;0.00;1.12
452;0;2193.00;10.10;1315.00;0.00;1.20
453;0;3774.00;10.87;848.00;0.00;1.04
454;0;3582.00;12.70;933.00;0.00;1.08
455;0;2274.00;10.40;1779.00;0.00;0.96
456;0;3137.00;13.10;1312.00;0.00;1.24
457;0;1428.00;10.30;642.00;0.00;1.28
458;0;2687.00;11.70;1540.00;0.00;1.16
459;0;2199.00;11.25;1202.00;0.00;1.04
460;0;2691.00;10.40;845.00;0.00;1.08
461;0;3379.00;11.65;1033.00;0.00;1.12
462;0;1808.00;10.90;450.00;0.00;1.12
463;0;2694.00;10.17;1708.00;0.00;1.08
464;0;3711.00;11.90;631.00;0.00;1.08
465;0;2596.00;10.95;1407.00;0.00;1.20
466;0;3545.00;11.02;1521.00;0.00;1.08
467;0;2767.00;11.37;1670.00;0.00;1.24
468;0;1784.00;10.40;621.00;0.00;1.04
469;0;1711.00;11.80;816.00;0.00;1.28
470;0;1674.00;10.87;368.00;0.00;1.00
471;0;1686.00;12.75;864.00;0.00;1.08
472;0;2103.00;11.35;1053.00;0.00;1.16
473;0;4125.00;10.97;996.00;0.00;1.00
474;0;2048.00;12.95;1081.00;0.00;1.16
475;0;1385.00;10.25;854.00;0.00;1.16
476;0;2424.00;10.70;1760.00;0.00;1.16
477;0;2558.00;11.50;1633.00;0.00;1.08
478;0;3474.00;9.80;295.00;0.00;1.04
479;0;2004.00;9.95;538.00;0.00;1.12
480;0;2838.00;10.52;1532.00;0.00;1.16
481;0;3850.00;10.07;459.00;0.00;1.08
482;0;2168.00;11.50;638.00;0.00;1.12
483;0;2930.00;11.22;876.00;0.00;1.20
484;0;3948.00;11.15;889.00;0.00;1.16
485;0;2937.00;10.70;976.00;0.00;1.16
486;0;4058.00;9.80;827.00;0.00;1.16
487;0;3427.00;9.90;97.00;0.00;0.96
488;0;1494.00;10.00;1073.00;0.00;1.16
489;0;3734.00;11.80;1700.00;0.00;1.32
490;0;2739.00;9.82;1527.00;0.00;1.08
491;0;1366.00;10.15;765.00;0.00;1.24
492;0;1655.00;10.95;807.00;0.00;1.04
493;0;3370.00;10.50;1453.00;0.00;1.04
494;0;3582.00;11.60;591.00;0.00;1.12
495;0;2526.00;10.25;1758.00;0.00;1.16
496;0;3285.00;9.80;1144.00;0.00;1.16
497;0;3850.00;11.20;1021.00;0.00;1.36
498;0;1799.00;9.90;506.00;0.00;1.08
499;0;2529.00;11.45;1447.00;0.00;1.16
500;0;3603.00;10.30;1330.00;0.00;1.16
501;0;3927.00;11.35;1270.00;0.00;1.04
502;0;4189.00;10.90;931.00;0.00;1.12
503;0;3842.00;10.45;1575.00;0.00;1.20
504;0;1324.00;10.35;886.00;0.00;1.04
505;0;2989.00;10.17;1815.00;0.00;1.12
506;0;4277.00;10.15;1316.00;0.00;1.44
507;0;2720.00;11.75;1142.00;0.00;1.16
508;0;1526.00;11.20;1018.00;0.00;1.12
509;0;2964.00;10.80;1595.00;0.00;1.12
510;0;3694.00;12.20;463.00;0.00;1.16
511;0;3581.00;10.50;1565.00;0.00;1.20
512;0;1304.00;10.00;798.00;0.00;1.12
513;0;2203.00;10.45;1104.00;0.00;1.24
514;0;2540.00;10.57;1088.00;0.00;1.28
515;0;3246.00;9.92;1258.00;0.00;1.28
516;0;2494.00;10.35;718.00;0.00;0.84
517;0;2187.00;11.30;1587.00;0.00;1.20
518;0;2105.00;10.40;618.00;0.00;1.36
519;0;4190.00;10.80;888.00;0.00;0.96
520;0;1785.00;11.72;860.00;0.00;1.24
521;0;2038.00;10.87;980.00;0.00;1.16
522;0;3126.00;10.05;1097.00;0.00;1.00
523;0;2314.00;10.02;670.00;0.00;1.12
524;0;4044.00;10.35;1295.00;0.00;1.20
525;0;2910.00;11.00;1775.00;0.00;1.04
526;0;4318.00;10.30;1272.00;0.00;1.24
527;0;4037.00;9.90;1379.00;0.00;1.12
528;0;1445.00;10.20;697.00;0.00;1.24
529;0;3231.00;9.72;1136.00;0.00;1.20
530;0;2662.00;10.30;1581.00;0.00;1.00
531;0;3191.00;10.25;1336.00;0.00;1.32
532;0;1725.00;10.15;1390.00;0.00;1.16
533;0;2332.00;11.00;1633.00;0.00;1.36
534;0;4104.00;10.97;833.00;0.00;1.20
535;0;2466.00;10.40;1224.00;0.00;1.08
536;0;3843.00;12.40;1114.00;0.00;1.16
537;0;3969.00;11.97;1257.00;0.00;1.04
538;0;3007.00;10.10;1636.00;0.00;1.16
539;0;3130.00;11.17;1149.00;0.00;1.12
540;0;3635.00;12.77;697.00;0.00;1.00
541;0;3387.00;11.22;860.00;0.00;1.12
542;0;3612.00;11.60;1469.00;0.00;1.24
543;0;2697.00;12.00;1070.00;0.00;1.20
544;0;1962.00;12.10;1115.00;0.00;1.16
545;0;1814.00;9.85;1159.00;0.00;0.96
546;0;3665.00;11.20;1069.00;0.00;1.24
547;0;2594.00;10.72;809.00;0.00;1.12
